Row,Anon Student Id,Time,Duration (sec),Problem Name,Problem View,Step Name,Attempt At Step,Outcome,KC (Original),KC (LFASearchModel0)
3675,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:07:55,66,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION2),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract
3676,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:08:10,15,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION3),2,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area
3677,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:08:19,9,PAINTING_THE_WALL,1,(WALL-AREA QUESTION3),2,CORRECT,ALT:PARALLELOGRAM-AREA,Geometry*parallelogram-area
3678,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:08:38,19,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION3),2,CORRECT,ALT:COMPOSE-BY-ADDITION,Geometry*Subtract
3679,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:08:50,0,TRAPEZOID_ABCD,1,(AREA QUESTION1),1,INCORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3680,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:08:51,1,TRAPEZOID_ABCD,1,(AREA QUESTION1),2,CORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3681,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:09:15,24,TRAPEZOID_ABCD,1,(LONGER-BASE QUESTION2),1,INCORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3682,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:09:16,1,TRAPEZOID_ABCD,1,(LONGER-BASE QUESTION2),2,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3683,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:10:02,46,TRAPEZOID_ABCD,1,(HEIGHT QUESTION3),1,INCORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3684,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:10:03,1,TRAPEZOID_ABCD,1,(HEIGHT QUESTION3),2,CORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3685,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:10:48,0,TRAPEZOID_AREA,1,(AREA QUESTION1),1,INCORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3686,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:10:49,1,TRAPEZOID_AREA,1,(AREA QUESTION1),2,CORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3687,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:11:19,0,TRAPEZOID_HEIGHT,1,(HEIGHT QUESTION3),1,INCORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3688,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:11:20,1,TRAPEZOID_HEIGHT,1,(HEIGHT QUESTION3),2,CORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3689,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:20,0,TRAPEZOID_BASE,1,(LONGER-BASE QUESTION2),1,INCORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3690,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:21,1,TRAPEZOID_BASE,1,(LONGER-BASE QUESTION2),2,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3691,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:31,0,TRAPEZOID_ABCD,2,(AREA QUESTION1),1,INCORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3692,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:32,1,TRAPEZOID_ABCD,2,(AREA QUESTION1),2,CORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3693,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:41,9,TRAPEZOID_ABCD,2,(LONGER-BASE QUESTION2),1,INCORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3694,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:42,1,TRAPEZOID_ABCD,2,(LONGER-BASE QUESTION2),2,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3695,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:49,7,TRAPEZOID_ABCD,2,(HEIGHT QUESTION3),1,CORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3696,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:55,6,TRAPEZOID_ABCD,2,(AREA QUESTION1),3,INCORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3697,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:12:56,1,TRAPEZOID_ABCD,2,(AREA QUESTION1),4,CORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3698,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:14:18,82,TRAPEZOID_ABCD,2,(LONGER-BASE QUESTION2),3,INCORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3699,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:14:19,1,TRAPEZOID_ABCD,2,(LONGER-BASE QUESTION2),4,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3700,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:14:28,9,TRAPEZOID_ABCD,2,(HEIGHT QUESTION3),2,CORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3701,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:15:22,0,TRAPEZOID_AREA,2,(AREA QUESTION1),1,CORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3702,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:16:02,0,TRAPEZOID_HEIGHT,2,(HEIGHT QUESTION3),1,CORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3703,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:17:00,0,TRAPEZOID_BASE,2,(LONGER-BASE QUESTION2),1,INCORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3704,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:17:01,1,TRAPEZOID_BASE,2,(LONGER-BASE QUESTION2),2,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3705,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:17:18,0,TRAPEZOID_AREA,3,(AREA QUESTION1),1,INCORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3706,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:17:19,1,TRAPEZOID_AREA,3,(AREA QUESTION1),2,CORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3707,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:17:57,0,TRAPEZOID_BASE,3,(LONGER-BASE QUESTION2),1,INCORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3708,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:17:58,1,TRAPEZOID_BASE,3,(LONGER-BASE QUESTION2),2,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3709,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:03,0,TRAPEZOID_ABCD,3,(AREA QUESTION1),1,CORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3710,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:04,1,TRAPEZOID_ABCD,3,(LONGER-BASE QUESTION2),1,INCORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3711,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:05,1,TRAPEZOID_ABCD,3,(LONGER-BASE QUESTION2),2,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3712,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:10,5,TRAPEZOID_ABCD,3,(HEIGHT QUESTION3),1,INCORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3713,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:11,1,TRAPEZOID_ABCD,3,(HEIGHT QUESTION3),2,CORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3714,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:16,0,TRAPEZOID_HEIGHT,3,(HEIGHT QUESTION3),1,CORRECT,ALT:TRAPEZOID-HEIGHT,Geometry*decomp-trap
3715,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:23,0,TRAPEZOID_AREA,4,(AREA QUESTION1),1,CORRECT,ALT:TRAPEZOID-AREA,Geometry*decomp-trap
3716,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:25,0,TRAPEZOID_BASE,4,(LONGER-BASE QUESTION2),1,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3717,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:26,1,TRAPEZOID_BASE,4,(LONGER-BASE QUESTION2),2,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3718,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:27,1,TRAPEZOID_BASE,4,(LONGER-BASE QUESTION2),3,CORRECT,ALT:TRAPEZOID-BASE,Geometry*decomp-trap
3719,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:29,0,TRIANGLE_ABC,1,(AREA QUESTION1),1,INCORRECT,ALT:TRIANGLE-AREA,Geometry
3720,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:30,1,TRIANGLE_ABC,1,(AREA QUESTION1),2,CORRECT,ALT:TRIANGLE-AREA,Geometry
3721,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:44,14,TRIANGLE_ABC,1,(HEIGHT QUESTION2),1,INCORRECT,ALT:TRIANGLE-SIDE,Geometry
3722,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:45,1,TRIANGLE_ABC,1,(HEIGHT QUESTION2),2,CORRECT,ALT:TRIANGLE-SIDE,Geometry
3723,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:51,6,TRIANGLE_ABC,1,(BASE QUESTION3),1,INCORRECT,ALT:TRIANGLE-SIDE,Geometry
3724,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:18:52,1,TRIANGLE_ABC,1,(BASE QUESTION3),2,CORRECT,ALT:TRIANGLE-SIDE,Geometry
3725,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:20:14,0,TRIANGLE_TRIANGLE,1,(AREA QUESTION1),1,INCORRECT,ALT:TRIANGLE-AREA,Geometry
3726,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:20:15,1,TRIANGLE_TRIANGLE,1,(AREA QUESTION1),2,CORRECT,ALT:TRIANGLE-AREA,Geometry
3727,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:20:47,0,PENTAGON,1,(AREA QUESTION1),1,INCORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3728,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:20:48,1,PENTAGON,1,(AREA QUESTION1),2,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3729,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:21:09,21,PENTAGON,1,(APOTHEM QUESTION2),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3730,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:21:10,1,PENTAGON,1,(APOTHEM QUESTION2),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3731,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:21:34,24,PENTAGON,1,(AREA QUESTION1),3,INCORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3732,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:21:35,1,PENTAGON,1,(AREA QUESTION1),4,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3733,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:21:55,20,PENTAGON,1,(APOTHEM QUESTION2),3,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3734,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:21:56,1,PENTAGON,1,(APOTHEM QUESTION2),4,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3735,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:22:14,18,PENTAGON,1,(SIDE QUESTION3),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3736,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:22:15,1,PENTAGON,1,(SIDE QUESTION3),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3737,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:22:39,0,TRIANGLE_RECTANGLE,1,(BASE QUESTION1),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3738,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:22:40,1,TRIANGLE_RECTANGLE,1,(AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry
3739,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:23:06,0,DESIGNING_A_QUILT,1,(AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry
3740,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:23:12,6,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION1),1,INCORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3741,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:23:13,1,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION1),2,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3742,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:23:45,32,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3743,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:23:48,3,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION1),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3744,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:23:50,2,DESIGNING_A_QUILT,1,(AREA QUESTION2),1,CORRECT,ALT:TRIANGLE-AREA,Geometry
3745,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:23:55,5,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3746,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:24:12,17,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3747,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:24:15,3,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION2),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3748,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:24:18,3,DESIGNING_A_QUILT,1,(AREA QUESTION3),1,CORRECT,ALT:TRIANGLE-AREA,Geometry
3749,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:24:21,3,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3750,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:24:25,4,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3751,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:24:29,4,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION3),1,CORRECT,ALT:COMPOSE-BY-MULTIPLICATION,Geometry*compose-by-multiplication
3752,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:24:30,0,PENTAGON_ABCDE,1,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3753,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:25:19,49,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3754,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:25:20,1,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3755,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:26:01,41,PENTAGON_ABCDE,1,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3756,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:26:02,0,TRIANGLE_HEIGHT,1,(HEIGHT QUESTION2),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry
3757,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:26:21,0,TRIANGLE_BASE,1,(BASE QUESTION3),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry
3758,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:26:40,0,PENTAGON_ABCDE,2,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3759,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:27:01,21,PENTAGON_ABCDE,2,(APOTHEM QUESTION2),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3760,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:27:30,29,PENTAGON_ABCDE,2,(SIDE QUESTION3),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3761,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:27:31,1,PENTAGON_ABCDE,2,(SIDE QUESTION3),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3762,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:28:07,0,PENTAGON,2,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3763,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:28:16,9,PENTAGON,2,(APOTHEM QUESTION2),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3764,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:28:17,1,PENTAGON,2,(APOTHEM QUESTION2),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3765,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:29:26,69,PENTAGON,2,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3766,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:30:08,0,TRIANGLE_ABC,2,(AREA QUESTION1),1,CORRECT,ALT:TRIANGLE-AREA,Geometry
3767,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:30:14,6,TRIANGLE_ABC,2,(HEIGHT QUESTION2),1,CORRECT,ALT:TRIANGLE-SIDE,Geometry
3768,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:30:43,29,TRIANGLE_ABC,2,(BASE QUESTION3),1,INCORRECT,ALT:TRIANGLE-SIDE,Geometry
3769,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:30:44,1,TRIANGLE_ABC,2,(BASE QUESTION3),2,CORRECT,ALT:TRIANGLE-SIDE,Geometry
3770,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:31:03,0,PENTAGON_ABCDE,3,(AREA QUESTION1),1,INCORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3771,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:31:04,1,PENTAGON_ABCDE,3,(AREA QUESTION1),2,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3772,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:31:25,21,PENTAGON_ABCDE,3,(APOTHEM QUESTION2),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3773,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:31:51,26,PENTAGON_ABCDE,3,(SIDE QUESTION3),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3774,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:31:52,1,PENTAGON_ABCDE,3,(SIDE QUESTION3),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3775,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:31:54,0,PENTAGON,3,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3776,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:32:12,18,PENTAGON,3,(APOTHEM QUESTION2),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3777,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:32:13,1,PENTAGON,3,(APOTHEM QUESTION2),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3778,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:32:57,44,PENTAGON,3,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3779,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:32:58,0,PENTAGON_ABCDE,4,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3780,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:33:03,5,PENTAGON_ABCDE,4,(APOTHEM QUESTION2),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3781,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:33:04,1,PENTAGON_ABCDE,4,(SIDE QUESTION3),1,INCORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3782,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:33:05,1,PENTAGON_ABCDE,4,(SIDE QUESTION3),2,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3783,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:33:28,0,PENTAGON,4,(AREA QUESTION1),1,CORRECT,ALT:PENTAGON-AREA,Geometry*pentagon-area
3784,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:33:33,5,PENTAGON,4,(APOTHEM QUESTION2),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3785,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:34:11,38,PENTAGON,4,(SIDE QUESTION3),1,CORRECT,ALT:PENTAGON-SIDE,Geometry*pentagon-area
3786,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:34:12,0,CIRCLE_O,1,(RADIUS QUESTION1),1,CORRECT,ALT:CIRCLE-RADIUS,Geometry
3787,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:34:38,26,CIRCLE_O,1,(AREA QUESTION1),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA
3788,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:34:59,21,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry
3789,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:35:17,18,CIRCLE_O,1,(DIAMETER QUESTION2),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry
3790,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:35:28,11,CIRCLE_O,1,(AREA QUESTION2),1,CORRECT,ALT:CIRCLE-AREA,Geometry*ALT:CIRCLE-AREA
3791,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:35:40,12,CIRCLE_O,1,(CIRCUMFERENCE QUESTION2),1,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry
3792,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:35:50,10,CIRCLE_O,1,(RADIUS QUESTION3),1,INCORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-area
3793,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:35:51,1,CIRCLE_O,1,(RADIUS QUESTION3),2,CORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-area
3794,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:35:53,2,CIRCLE_O,1,(CIRCUMFERENCE QUESTION3),1,INCORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry
3795,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:35:54,1,CIRCLE_O,1,(CIRCUMFERENCE QUESTION3),2,CORRECT,ALT:CIRCLE-CIRCUMFERENCE,Geometry
3796,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:36:26,32,CIRCLE_O,1,(DIAMETER QUESTION3),1,INCORRECT,ALT:CIRCLE-DIAMETER,Geometry*circle-diam-from-subgoal
3797,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:36:27,1,CIRCLE_O,1,(DIAMETER QUESTION3),2,CORRECT,ALT:CIRCLE-DIAMETER,Geometry*circle-diam-from-subgoal
3798,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:36:39,12,CIRCLE_O,1,(RADIUS QUESTION4),1,INCORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-diam-from-subgoal
3799,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:36:40,1,CIRCLE_O,1,(RADIUS QUESTION4),2,CORRECT,ALT:CIRCLE-RADIUS,Geometry*circle-diam-from-subgoal
3800,Stu_94b7cc3be8e290ac7d4e4adbea81defb,1996-02-01 00:38:01,81,CIRCLE_O,1,(DIAMETER QUESTION4),1,CORRECT,ALT:CIRCLE-DIAMETER,Geometry
